order_number,product_key,customer_id,shipping_date,due_date,sales,quantity,price,order_month,order_year,lead_time,shipping_delay,shipped_on_time
SO53399,246,11343,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53399,248,11343,2013-03-06,2013-03-11,50,1,50,2,2013,7,7,False
SO53400,295,11973,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53400,105,11973,2013-03-06,2013-03-11,9,1,9,2,2013,7,7,False
SO53401,168,11879,2013-03-06,2013-03-11,8,1,8,2,2013,7,7,False
SO53402,250,11985,2013-03-06,2013-03-11,50,1,50,2,2013,7,7,False
SO53403,289,14061,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53403,282,14061,2013-03-06,2013-03-11,25,1,25,2,2013,7,7,False
SO53403,259,14061,2013-03-06,2013-03-11,2,1,2,2,2013,7,7,False
SO53404,286,14126,2013-03-06,2013-03-11,25,1,25,2,2013,7,7,False
SO53404,290,14126,2013-03-06,2013-03-11,4,1,4,2,2013,7,7,False
SO53404,246,14126,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53405,286,18256,2013-03-06,2013-03-11,25,1,25,2,2013,7,7,False
SO53405,290,18256,2013-03-06,2013-03-11,4,1,4,2,2013,7,7,False
SO53405,246,18256,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53406,284,21962,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53407,289,24594,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53407,246,24594,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53408,284,22213,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53408,174,22213,2013-03-06,2013-03-11,22,1,22,2,2013,7,7,False
SO53408,259,22213,2013-03-06,2013-03-11,2,1,2,2,2013,7,7,False
SO53409,104,15606,2013-03-06,2013-03-11,10,1,10,2,2013,7,7,False
SO53409,295,15606,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53409,166,15606,2013-03-06,2013-03-11,9,1,9,2,2013,7,7,False
SO53409,276,15606,2013-03-06,2013-03-11,54,1,54,2,2013,7,7,False
SO53410,104,11752,2013-03-06,2013-03-11,10,1,10,2,2013,7,7,False
SO53410,295,11752,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53410,277,11752,2013-03-06,2013-03-11,54,1,54,2,2013,7,7,False
SO53410,166,11752,2013-03-06,2013-03-11,9,1,9,2,2013,7,7,False
SO53411,290,25026,2013-03-06,2013-03-11,4,1,4,2,2013,7,7,False
SO53411,259,25026,2013-03-06,2013-03-11,2,1,2,2,2013,7,7,False
SO53412,246,17350,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53413,290,26399,2013-03-06,2013-03-11,4,1,4,2,2013,7,7,False
SO53413,287,26399,2013-03-06,2013-03-11,33,1,33,2,2013,7,7,False
SO53413,293,26399,2013-03-06,2013-03-11,64,1,64,2,2013,7,7,False
SO53414,286,11262,2013-03-06,2013-03-11,25,1,25,2,2013,7,7,False
SO53414,249,11262,2013-03-06,2013-03-11,50,1,50,2,2013,7,7,False
SO53415,285,27565,2013-03-06,2013-03-11,21,1,21,2,2013,7,7,False
SO53415,290,27565,2013-03-06,2013-03-11,4,1,4,2,2013,7,7,False
SO53415,168,27565,2013-03-06,2013-03-11,8,1,8,2,2013,7,7,False
SO53416,289,23577,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53416,283,23577,2013-03-06,2013-03-11,30,1,30,2,2013,7,7,False
SO53416,244,23577,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53416,234,23577,2013-03-06,2013-03-11,24,1,24,2,2013,7,7,False
SO53417,104,23274,2013-03-06,2013-03-11,10,1,10,2,2013,7,7,False
SO53417,295,23274,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53417,246,23274,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53418,274,15874,2013-03-06,2013-03-11,70,1,70,2,2013,7,7,False
SO53419,274,16243,2013-03-06,2013-03-11,70,1,70,2,2013,7,7,False
SO53420,295,25256,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53420,247,25256,2013-03-06,2013-03-11,55,1,55,2,2013,7,7,False
SO53420,168,25256,2013-03-06,2013-03-11,8,1,8,2,2013,7,7,False
SO53421,295,18760,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53421,251,18760,2013-03-06,2013-03-11,50,1,50,2,2013,7,7,False
SO53422,289,15940,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53422,259,15940,2013-03-06,2013-03-11,2,1,2,2,2013,7,7,False
SO53423,295,29230,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53424,289,22019,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53424,259,22019,2013-03-06,2013-03-11,2,1,2,2,2013,7,7,False
SO53425,289,15275,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53425,279,15275,2013-03-06,2013-03-11,9,1,9,2,2013,7,7,False
SO53426,174,20104,2013-03-06,2013-03-11,22,1,22,2,2013,7,7,False
SO53426,104,20104,2013-03-06,2013-03-11,10,1,10,2,2013,7,7,False
SO53426,295,20104,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53426,259,20104,2013-03-06,2013-03-11,2,1,2,2,2013,7,7,False
SO53427,290,17992,2013-03-06,2013-03-11,4,1,4,2,2013,7,7,False
SO53427,286,17992,2013-03-06,2013-03-11,25,1,25,2,2013,7,7,False
SO53427,259,17992,2013-03-06,2013-03-11,2,1,2,2,2013,7,7,False
SO53428,286,18022,2013-03-06,2013-03-11,25,1,25,2,2013,7,7,False
SO53428,290,18022,2013-03-06,2013-03-11,4,1,4,2,2013,7,7,False
SO53428,244,18022,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53429,295,25783,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53430,286,16395,2013-03-06,2013-03-11,25,1,25,2,2013,7,7,False
SO53430,290,16395,2013-03-06,2013-03-11,4,1,4,2,2013,7,7,False
SO53430,245,16395,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53431,285,19348,2013-03-06,2013-03-11,21,1,21,2,2013,7,7,False
SO53432,291,24713,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53432,259,24713,2013-03-06,2013-03-11,2,1,2,2,2013,7,7,False
SO53433,295,12723,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53433,104,12723,2013-03-06,2013-03-11,10,1,10,2,2013,7,7,False
SO53433,276,12723,2013-03-06,2013-03-11,54,1,54,2,2013,7,7,False
SO53434,174,14266,2013-03-06,2013-03-11,22,1,22,2,2013,7,7,False
SO53434,244,14266,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53436,107,15570,2013-03-06,2013-03-11,540,1,540,2,2013,7,7,False
SO53436,174,15570,2013-03-06,2013-03-11,22,1,22,2,2013,7,7,False
SO53437,119,13877,2013-03-06,2013-03-11,769,1,769,2,2013,7,7,False
SO53437,272,13877,2013-03-06,2013-03-11,70,1,70,2,2013,7,7,False
SO53437,166,13877,2013-03-06,2013-03-11,9,1,9,2,2013,7,7,False
SO53438,174,12069,2013-03-06,2013-03-11,22,1,22,2,2013,7,7,False
SO53438,259,12069,2013-03-06,2013-03-11,2,1,2,2,2013,7,7,False
SO53439,246,14010,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53439,275,14010,2013-03-06,2013-03-11,54,1,54,2,2013,7,7,False
SO53440,128,20416,2013-03-06,2013-03-11,540,1,540,2,2013,7,7,False
SO53441,128,27746,2013-03-06,2013-03-11,540,1,540,2,2013,7,7,False
SO53441,290,27746,2013-03-06,2013-03-11,4,1,4,2,2013,7,7,False
SO53441,285,27746,2013-03-06,2013-03-11,21,1,21,2,2013,7,7,False
SO53441,293,27746,2013-03-06,2013-03-11,64,1,64,2,2013,7,7,False
SO53442,106,15790,2013-03-06,2013-03-11,540,1,540,2,2013,7,7,False
SO53442,174,15790,2013-03-06,2013-03-11,22,1,22,2,2013,7,7,False
SO53442,244,15790,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53443,145,16103,2013-03-06,2013-03-11,742,1,742,2,2013,7,7,False
SO53443,251,16103,2013-03-06,2013-03-11,50,1,50,2,2013,7,7,False
SO53444,149,26322,2013-03-06,2013-03-11,742,1,742,2,2013,7,7,False
SO53444,292,26322,2013-03-06,2013-03-11,64,1,64,2,2013,7,7,False
SO53444,246,26322,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53445,245,24527,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53446,128,21610,2013-03-06,2013-03-11,540,1,540,2,2013,7,7,False
SO53446,166,21610,2013-03-06,2013-03-11,9,1,9,2,2013,7,7,False
SO53447,133,19396,2013-03-06,2013-03-11,1120,1,1120,2,2013,7,7,False
SO53447,105,19396,2013-03-06,2013-03-11,9,1,9,2,2013,7,7,False
SO53447,295,19396,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53447,244,19396,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53448,129,13255,2013-03-06,2013-03-11,540,1,540,2,2013,7,7,False
SO53448,105,13255,2013-03-06,2013-03-11,9,1,9,2,2013,7,7,False
SO53448,295,13255,2013-03-06,2013-03-11,5,1,5,2,2013,7,7,False
SO53448,244,13255,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53449,245,14207,2013-03-06,2013-03-11,35,1,35,2,2013,7,7,False
SO53626,168,11498,2013-03-07,2013-03-12,8,1,8,2,2013,7,7,False
SO53627,290,16626,2013-03-07,2013-03-12,4,1,4,2,2013,7,7,False
SO53627,287,16626,2013-03-07,2013-03-12,33,1,33,2,2013,7,7,False
SO53629,259,11218,2013-03-07,2013-03-12,2,1,2,2,2013,7,7,False
SO53630,291,28267,2013-03-07,2013-03-12,5,1,5,2,2013,7,7,False
SO53630,233,28267,2013-03-07,2013-03-12,24,1,24,2,2013,7,7,False
SO53630,246,28267,2013-03-07,2013-03-12,35,1,35,2,2013,7,7,False
SO53631,282,12107,2013-03-07,2013-03-12,25,1,25,2,2013,7,7,False
SO53631,289,12107,2013-03-07,2013-03-12,5,1,5,2,2013,7,7,False
SO53631,259,12107,2013-03-07,2013-03-12,2,1,2,2,2013,7,7,False
SO53632,287,11331,2013-03-07,2013-03-12,33,1,33,2,2013,7,7,False
SO53632,290,11331,2013-03-07,2013-03-12,4,1,4,2,2013,7,7,False
SO53632,247,11331,2013-03-07,2013-03-12,55,1,55,2,2013,7,7,False
SO53632,168,11331,2013-03-07,2013-03-12,8,1,8,2,2013,7,7,False
SO53633,283,23473,2013-03-07,2013-03-12,30,1,30,2,2013,7,7,False
SO53633,289,23473,2013-03-07,2013-03-12,5,1,5,2,2013,7,7,False
SO53633,246,23473,2013-03-07,2013-03-12,35,1,35,2,2013,7,7,False
SO53633,275,23473,2013-03-07,2013-03-12,54,1,54,2,2013,7,7,False
SO53633,166,23473,2013-03-07,2013-03-12,9,1,9,2,2013,7,7,False
SO53634,287,16964,2013-03-07,2013-03-12,33,1,33,2,2013,7,7,False
SO53634,290,16964,2013-03-07,2013-03-12,4,1,4,2,2013,7,7,False
SO53634,246,16964,2013-03-07,2013-03-12,35,1,35,2,2013,7,7,False
SO53635,282,17026,2013-03-07,2013-03-12,25,1,25,2,2013,7,7,False
SO53635,289,17026,2013-03-07,2013-03-12,5,1,5,2,2013,7,7,False
SO53635,245,17026,2013-03-07,2013-03-12,35,1,35,2,2013,7,7,False
SO53636,283,23354,2013-03-07,2013-03-12,30,1,30,2,2013,7,7,False
SO53636,289,23354,2013-03-07,2013-03-12,5,1,5,2,2013,7,7,False
SO53636,244,23354,2013-03-07,2013-03-12,35,1,35,2,2013,7,7,False
SO53637,104,21445,2013-03-07,2013-03-12,10,1,10,2,2013,7,7,False
SO53637,295,21445,2013-03-07,2013-03-12,5,1,5,2,2013,7,7,False
SO53637,244,21445,2013-03-07,2013-03-12,35,1,35,2,2013,7,7,False
SO53637,294,21445,2013-03-07,2013-03-12,64,1,64,2,2013,7,7,False
SO53638,272,19728,2013-03-07,2013-03-12,70,1,70,2,2013,7,7,False
SO53638,248,19728,2013-03-07,2013-03-12,50,1,50,2,2013,7,7,False
SO53639,272,19747,2013-03-07,2013-03-12,70,1,70,2,2013,7,7,False
SO53639,276,19747,2013-03-07,2013-03-12,54,1,54,2,2013,7,7,False
SO53639,233,19747,2013-03-07,2013-03-12,24,1,24,2,2013,7,7,False
SO53640,272,20497,2013-03-07,2013-03-12,70,1,70,2,2013,7,7,False
SO53641,274,18816,2013-03-07,2013-03-12,70,1,70,2,2013,7,7,False
SO53641,277,18816,2013-03-07,2013-03-12,54,1,54,2,2013,7,7,False
SO53641,235,18816,2013-03-07,2013-03-12,24,1,24,2,2013,7,7,False
SO53642,295,16381,2013-03-07,2013-03-12,5,1,5,2,2013,7,7,False
SO53643,295,16746,2013-03-07,2013-03-12,5,1,5,2,2013,7,7,False
SO53643,235,16746,2013-03-07,2013-03-12,24,1,24,2,2013,7,7,False
SO53643,245,16746,2013-03-07,2013-03-12,35,1,35,2,2013,7,7,False
SO53644,289,28080,2013-03-07,2013-03-12,5,1,5,2,2013,7,7,False
SO53644,244,28080,2013-03-07,2013-03-12,35,1,35,2,2013,7,7,False
SO53645,276,26365,2013-03-07,2013-03-12,54,1,54,2,2013,7,7,False
SO53645,166,26365,2013-03-07,2013-03-12,9,1,9,2,2013,7,7,False
SO53646,290,28877,2013-03-07,2013-03-12,4,1,4,2,2013,7,7,False
SO53646,280,28877,2013-03-07,2013-03-12,9,1,9,2,2013,7,7,False
SO53647,291,11377,2013-03-07,2013-03-12,5,1,5,2,2013,7,7,False
SO53647,288,11377,2013-03-07,2013-03-12,29,1,29,2,2013,7,7,False
SO53647,248,11377,2013-03-07,2013-03-12,50,1,50,2,2013,7,7,False
SO53648,291,15671,2013-03-07,2013-03-12,5,1,5,2,2013,7,7,False
SO53648,259,15671,2013-03-07,2013-03-12,2,1,2,2,2013,7,7,False
SO53649,174,13363,2013-03-07,2013-03-12,22,1,22,2,2013,7,7,False
SO53649,251,13363,2013-03-07,2013-03-12,50,1,50,2,2013,7,7,False
SO53650,105,20666,2013-03-07,2013-03-12,9,1,9,2,2013,7,7,False
SO53650,295,20666,2013-03-07,2013-03-12,5,1,5,2,2013,7,7,False
SO53651,174,12102,2013-03-07,2013-03-12,22,1,22,2,2013,7,7,False
SO53651,168,12102,2013-03-07,2013-03-12,8,1,8,2,2013,7,7,False
SO53652,148,27801,2013-03-07,2013-03-12,742,1,742,2,2013,7,7,False
SO53652,244,27801,2013-03-07,2013-03-12,35,1,35,2,2013,7,7,False
SO53653,105,18692,2013-03-07,2013-03-12,9,1,9,2,2013,7,7,False
SO53653,295,18692,2013-03-07,2013-03-12,5,1,5,2,2013,7,7,False
SO53655,126,20812,2013-03-07,2013-03-12,540,1,540,2,2013,7,7,False
SO53655,105,20812,2013-03-07,2013-03-12,9,1,9,2,2013,7,7,False
SO53657,154,25148,2013-03-07,2013-03-12,1215,1,1215,2,2013,7,7,False
SO53657,246,25148,2013-03-07,2013-03-12,35,1,35,2,2013,7,7,False
SO53658,127,21747,2013-03-07,2013-03-12,540,1,540,2,2013,7,7,False
SO53659,133,14734,2013-03-07,2013-03-12,1120,1,1120,2,2013,7,7,False
SO53659,244,14734,2013-03-07,2013-03-12,35,1,35,2,2013,7,7,False
SO53660,132,19724,2013-03-07,2013-03-12,1120,1,1120,2,2013,7,7,False
SO53660,246,19724,2013-03-07,2013-03-12,35,1,35,2,2013,7,7,False
SO53661,295,25681,2013-03-07,2013-03-12,5,1,5,2,2013,7,7,False
SO53661,105,25681,2013-03-07,2013-03-12,9,1,9,2,2013,7,7,False
SO53662,132,23416,2013-03-08,2013-03-13,1120,1,1120,3,2013,7,7,False
SO53662,245,23416,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53663,104,12291,2013-03-08,2013-03-13,10,1,10,3,2013,7,7,False
SO53663,295,12291,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53663,246,12291,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53663,251,12291,2013-03-08,2013-03-13,50,1,50,3,2013,7,7,False
SO53663,280,12291,2013-03-08,2013-03-13,9,1,9,3,2013,7,7,False
SO53665,105,24537,2013-03-08,2013-03-13,9,1,9,3,2013,7,7,False
SO53665,295,24537,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53665,276,24537,2013-03-08,2013-03-13,54,1,54,3,2013,7,7,False
SO53666,260,11176,2013-03-08,2013-03-13,120,1,120,3,2013,7,7,False
SO53667,282,11071,2013-03-08,2013-03-13,25,1,25,3,2013,7,7,False
SO53667,259,11071,2013-03-08,2013-03-13,2,1,2,3,2013,7,7,False
SO53668,283,19590,2013-03-08,2013-03-13,30,1,30,3,2013,7,7,False
SO53668,259,19590,2013-03-08,2013-03-13,2,1,2,3,2013,7,7,False
SO53669,174,16486,2013-03-08,2013-03-13,22,1,22,3,2013,7,7,False
SO53669,247,16486,2013-03-08,2013-03-13,55,1,55,3,2013,7,7,False
SO53670,174,18211,2013-03-08,2013-03-13,22,1,22,3,2013,7,7,False
SO53670,244,18211,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53671,284,21563,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53671,289,21563,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53672,291,14683,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53672,105,14683,2013-03-08,2013-03-13,9,1,9,3,2013,7,7,False
SO53672,295,14683,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53673,166,27364,2013-03-08,2013-03-13,9,1,9,3,2013,7,7,False
SO53673,272,27364,2013-03-08,2013-03-13,70,1,70,3,2013,7,7,False
SO53674,259,18733,2013-03-08,2013-03-13,2,1,2,3,2013,7,7,False
SO53675,290,18325,2013-03-08,2013-03-13,4,1,4,3,2013,7,7,False
SO53675,287,18325,2013-03-08,2013-03-13,33,1,33,3,2013,7,7,False
SO53675,259,18325,2013-03-08,2013-03-13,2,1,2,3,2013,7,7,False
SO53677,109,19503,2013-03-08,2013-03-13,540,1,540,3,2013,7,7,False
SO53677,104,19503,2013-03-08,2013-03-13,10,1,10,3,2013,7,7,False
SO53677,295,19503,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53677,276,19503,2013-03-08,2013-03-13,54,1,54,3,2013,7,7,False
SO53678,105,27309,2013-03-08,2013-03-13,9,1,9,3,2013,7,7,False
SO53678,295,27309,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53679,295,12321,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53679,105,12321,2013-03-08,2013-03-13,9,1,9,3,2013,7,7,False
SO53679,244,12321,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53680,118,13766,2013-03-08,2013-03-13,769,1,769,3,2013,7,7,False
SO53680,248,13766,2013-03-08,2013-03-13,50,1,50,3,2013,7,7,False
SO53681,291,27036,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53681,259,27036,2013-03-08,2013-03-13,2,1,2,3,2013,7,7,False
SO53682,290,11253,2013-03-08,2013-03-13,4,1,4,3,2013,7,7,False
SO53682,286,11253,2013-03-08,2013-03-13,25,1,25,3,2013,7,7,False
SO53682,244,11253,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53683,288,13756,2013-03-08,2013-03-13,29,1,29,3,2013,7,7,False
SO53683,291,13756,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53683,233,13756,2013-03-08,2013-03-13,24,1,24,3,2013,7,7,False
SO53684,289,11142,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53684,283,11142,2013-03-08,2013-03-13,30,1,30,3,2013,7,7,False
SO53684,246,11142,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53685,289,22743,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53685,283,22743,2013-03-08,2013-03-13,30,1,30,3,2013,7,7,False
SO53685,174,22743,2013-03-08,2013-03-13,22,1,22,3,2013,7,7,False
SO53685,166,22743,2013-03-08,2013-03-13,9,1,9,3,2013,7,7,False
SO53686,104,14632,2013-03-08,2013-03-13,10,1,10,3,2013,7,7,False
SO53687,274,18812,2013-03-08,2013-03-13,70,1,70,3,2013,7,7,False
SO53688,289,28239,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53688,259,28239,2013-03-08,2013-03-13,2,1,2,3,2013,7,7,False
SO53689,289,20694,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53689,174,20694,2013-03-08,2013-03-13,22,1,22,3,2013,7,7,False
SO53689,260,20694,2013-03-08,2013-03-13,120,1,120,3,2013,7,7,False
SO53690,289,14993,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53690,284,14993,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53690,246,14993,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53691,174,13302,2013-03-08,2013-03-13,22,1,22,3,2013,7,7,False
SO53691,246,13302,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53692,287,12505,2013-03-08,2013-03-13,33,1,33,3,2013,7,7,False
SO53692,290,12505,2013-03-08,2013-03-13,4,1,4,3,2013,7,7,False
SO53693,166,22317,2013-03-08,2013-03-13,9,1,9,3,2013,7,7,False
SO53693,295,22317,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53694,275,11551,2013-03-08,2013-03-13,54,1,54,3,2013,7,7,False
SO53695,290,26411,2013-03-08,2013-03-13,4,1,4,3,2013,7,7,False
SO53695,247,26411,2013-03-08,2013-03-13,55,1,55,3,2013,7,7,False
SO53696,282,15450,2013-03-08,2013-03-13,25,1,25,3,2013,7,7,False
SO53696,289,15450,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53696,259,15450,2013-03-08,2013-03-13,2,1,2,3,2013,7,7,False
SO53697,286,16320,2013-03-08,2013-03-13,25,1,25,3,2013,7,7,False
SO53697,233,16320,2013-03-08,2013-03-13,24,1,24,3,2013,7,7,False
SO53698,283,18624,2013-03-08,2013-03-13,30,1,30,3,2013,7,7,False
SO53699,291,26909,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53699,288,26909,2013-03-08,2013-03-13,29,1,29,3,2013,7,7,False
SO53699,166,26909,2013-03-08,2013-03-13,9,1,9,3,2013,7,7,False
SO53699,246,26909,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53700,284,12066,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53701,289,11864,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53701,284,11864,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53702,174,14736,2013-03-08,2013-03-13,22,1,22,3,2013,7,7,False
SO53702,294,14736,2013-03-08,2013-03-13,64,1,64,3,2013,7,7,False
SO53703,174,16771,2013-03-08,2013-03-13,22,1,22,3,2013,7,7,False
SO53704,174,16096,2013-03-08,2013-03-13,22,1,22,3,2013,7,7,False
SO53704,248,16096,2013-03-08,2013-03-13,50,1,50,3,2013,7,7,False
SO53704,279,16096,2013-03-08,2013-03-13,9,1,9,3,2013,7,7,False
SO53705,275,16897,2013-03-08,2013-03-13,54,1,54,3,2013,7,7,False
SO53705,166,16897,2013-03-08,2013-03-13,9,1,9,3,2013,7,7,False
SO53706,117,13917,2013-03-08,2013-03-13,769,1,769,3,2013,7,7,False
SO53706,283,13917,2013-03-08,2013-03-13,30,1,30,3,2013,7,7,False
SO53706,289,13917,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53706,244,13917,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53707,284,12164,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53708,174,11538,2013-03-08,2013-03-13,22,1,22,3,2013,7,7,False
SO53709,246,28948,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53711,145,16654,2013-03-08,2013-03-13,742,1,742,3,2013,7,7,False
SO53711,166,16654,2013-03-08,2013-03-13,9,1,9,3,2013,7,7,False
SO53712,259,11462,2013-03-08,2013-03-13,2,1,2,3,2013,7,7,False
SO53713,284,11894,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53713,289,11894,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53713,245,11894,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53714,126,16360,2013-03-08,2013-03-13,540,1,540,3,2013,7,7,False
SO53714,105,16360,2013-03-08,2013-03-13,9,1,9,3,2013,7,7,False
SO53714,295,16360,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53715,126,21810,2013-03-08,2013-03-13,540,1,540,3,2013,7,7,False
SO53715,105,21810,2013-03-08,2013-03-13,9,1,9,3,2013,7,7,False
SO53715,295,21810,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53715,166,21810,2013-03-08,2013-03-13,9,1,9,3,2013,7,7,False
SO53716,126,22346,2013-03-08,2013-03-13,540,1,540,3,2013,7,7,False
SO53716,245,22346,2013-03-08,2013-03-13,35,1,35,3,2013,7,7,False
SO53717,126,21756,2013-03-08,2013-03-13,540,1,540,3,2013,7,7,False
SO53717,105,21756,2013-03-08,2013-03-13,9,1,9,3,2013,7,7,False
SO53717,295,21756,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53718,131,19683,2013-03-08,2013-03-13,1120,1,1120,3,2013,7,7,False
SO53718,105,19683,2013-03-08,2013-03-13,9,1,9,3,2013,7,7,False
SO53718,166,19683,2013-03-08,2013-03-13,9,1,9,3,2013,7,7,False
SO53718,295,19683,2013-03-08,2013-03-13,5,1,5,3,2013,7,7,False
SO53719,127,22481,2013-03-08,2013-03-13,540,1,540,3,2013,7,7,False
SO53719,235,22481,2013-03-08,2013-03-13,24,1,24,3,2013,7,7,False
SO53720,244,18489,2013-03-09,2013-03-14,35,1,35,3,2013,7,7,False
SO53720,235,18489,2013-03-09,2013-03-14,24,1,24,3,2013,7,7,False
SO53722,286,17077,2013-03-09,2013-03-14,25,1,25,3,2013,7,7,False
SO53722,290,17077,2013-03-09,2013-03-14,4,1,4,3,2013,7,7,False
SO53722,244,17077,2013-03-09,2013-03-14,35,1,35,3,2013,7,7,False
SO53722,235,17077,2013-03-09,2013-03-14,24,1,24,3,2013,7,7,False
SO53723,283,15465,2013-03-09,2013-03-14,30,1,30,3,2013,7,7,False
SO53724,289,21961,2013-03-09,2013-03-14,5,1,5,3,2013,7,7,False
SO53724,284,21961,2013-03-09,2013-03-14,35,1,35,3,2013,7,7,False
SO53724,259,21961,2013-03-09,2013-03-14,2,1,2,3,2013,7,7,False
SO53725,285,26139,2013-03-09,2013-03-14,21,1,21,3,2013,7,7,False
SO53725,290,26139,2013-03-09,2013-03-14,4,1,4,3,2013,7,7,False
SO53725,279,26139,2013-03-09,2013-03-14,9,1,9,3,2013,7,7,False
SO53726,291,27720,2013-03-09,2013-03-14,5,1,5,3,2013,7,7,False
SO53726,245,27720,2013-03-09,2013-03-14,35,1,35,3,2013,7,7,False
SO53727,289,21375,2013-03-09,2013-03-14,5,1,5,3,2013,7,7,False
SO53727,246,21375,2013-03-09,2013-03-14,35,1,35,3,2013,7,7,False
SO53728,291,28216,2013-03-09,2013-03-14,5,1,5,3,2013,7,7,False
